#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
TMEM39A	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
TMEM35	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
TM9SF2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
TM7SF3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
THRB	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
TFAP2C	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
TBX3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
TAX1BP1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
TADA2B	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
STT3B	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
STK25	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SSTR4	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SRL	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SPSB4	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SPATA17	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SOX17	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SLC8A2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SLC5A3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SLC39A12	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SLC25A5	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SLC25A42	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SLC1A3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SLC16A8	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SLC15A2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SKIV2L	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SHOC2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SGPP1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SF1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SET	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SERPINF2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
SCAI	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
S1PR1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
RXFP3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
RPL4	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
RORB	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
RNF150	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
RNF138	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
RNF126	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
REST	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
RBBP4	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
RAD21	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PTPN11	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PTPN1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PTGS1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PTBP1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PSMD14	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PRR30	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PRPF31	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PRLHR	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PRKAA1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PRDM1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PRCP	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PPP2R5E	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
POLR3E	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PM20D1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PKDREJ	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PIPOX	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PIP4K2A	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PHF13	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PGD	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PFKFB2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PELI3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PDE4D	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PDE1A	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PCDHGB7	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PCDHGA4	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PCDHGA2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PCDH8	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PCBP3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PBX1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PAX9	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PATL2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PARG	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
PARD6G	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
OSGEPL1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
OSGEP	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
OGFRL1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
OAS2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NR4A2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NKX2-2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NKRF	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NKAP	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NFYC	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NF2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NEUROD6	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NETO2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NDUFA10	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NCLN	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
NAP1L1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
N4BP2L2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MYADM	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MSANTD4	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MRPL30	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MMP13	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MID2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MFSD11	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MDH1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MATK	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MARK2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MAPK8	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MAN1A2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MAGED2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
MAF	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
LURAP1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
LRRTM3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
LRRD1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
LPL	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
LMBRD1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
LETM1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
LCE3E	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
LAMP2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KRT85	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KPNA6	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KPNA4	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KLHL3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KLHL26	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KLHL13	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KLF8	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KLB	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KCNS3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KCNF1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KCNAB2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
KCNA4	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ITIH6	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
IPO7	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
IKBIP	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
IDH1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
HTR2C	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
HPCA	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
HK1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GTPBP3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GRAMD1C	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GNAT1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GLRA1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GLP2R	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GK5	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GJD4	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GJD2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GCSAML	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GATA5	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GALNT10	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
GABRB1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FUBP1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FOXL2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FOXF2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FIBCD1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FGF12	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FGF10	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FGD2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FEM1B	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FCRLB	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FAM83A	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
FAM102A	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
F9	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ESRRG	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
EOMES	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
EMC7	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
EEF1A2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
E2F7	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
DRG1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
DPY19L2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
DOC2A	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
DNMT1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
DMBX1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
DERL1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
DDX58	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
DCX	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CTBP1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CSTF1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CSNK2A1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CSNK1G3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CORO1C	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CNOT11	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CLVS1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CLU	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CLSPN	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CHD5	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CFAP58	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CELF2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CDR2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CDKL5	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CDK1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CDC40	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CDC23	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CD96	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CCDC89	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CBLN4	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CASP2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CAMKV	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
CAMK2D	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
C9orf114	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
C11orf65	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
BRD8	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
BPIFB2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
BMP2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
BCORL1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
B4GAT1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
AVPR1A	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ATXN7	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ASH2L	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ARHGAP36	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
API5	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
AMMECR1L	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ALKBH5	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ALDH1A3	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ALDH1A1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
AGO1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ADRBK2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ADIPOR2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ADGRF5	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ADAR	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ACVR2A	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ACVR1B	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ACAP2	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ABT1	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
ABHD5	4	216	0	220	0.0616467632387	0.123293526477	inf	1.21009
UBE3B	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
TRPM6	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
TRIM55	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
TNRC6B	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
RIMBP2	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
PPFIA4	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
MIA3	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
DAAM2	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
CNTN6	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
CHD8	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
CDC42BPA	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
CACNA1C	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
CABIN1	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
ARID1B	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
ADCY6	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
ABCB5	15	205	7	213	0.0620057254466	0.124011450893	2.22648083624	1.20757
FRAS1	37	183	25	195	0.0656346476081	0.131269295216	1.57704918033	1.18287
ANK2	25	195	15	205	0.0673784638177	0.134756927635	1.75213675214	1.17148
VCAN	20	200	11	209	0.0675257528795	0.135051505759	1.9	1.17053
EPG5	20	200	11	209	0.0675257528795	0.135051505759	1.9	1.17053
TTLL7	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
TRIP12	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
TRIM37	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
TRAPPC9	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
TET2	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
SH2D3C	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
SETX	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
SEMA5A	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
PDZRN4	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
PAPPA2	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
NSD1	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
NEURL4	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
MYO10	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
IFT140	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
HTR1A	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
HECW2	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
GTF3C1	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
GRM6	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
GABBR1	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
FOLH1B	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
CYFIP1	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
CUX1	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
CTR9	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
CLASP1	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
CHRNA4	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
CEP170	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
CACNA2D3	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
ATP8A2	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
ARAP2	12	208	5	215	0.0678385273766	0.135677054753	2.48076923077	1.16852
PKHD1L1	31	189	20	200	0.0679094368709	0.135818873742	1.64021164021	1.16807
LRP2	38	182	26	194	0.0682264173476	0.136452834695	1.55790363483	1.16605
TMF1	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
TIAM2	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
PTPN14	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
PLXNA3	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
PCDH9	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
NCOA6	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
LTBP2	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
DNAH14	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
CHD6	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
CALD1	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
ARID2	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
ABCC8	16	204	8	212	0.0701466413555	0.140293282711	2.07843137255	1.15399
ZSWIM8	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ZNF407	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
WDR66	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
WASF3	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
USP35	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
TGM2	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
TFAP2D	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
TES	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
TCF20	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
SYNPO2	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
SRCIN1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
SPECC1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
SNED1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
SLC23A1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
SLC12A1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
SEC31A	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
SBNO1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
RSPH4A	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
RRP12	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
RPS6KA6	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
RFX6	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
RANBP6	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
PROKR1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
PRICKLE1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
PPP4R4	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
POMT2	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
PLPPR4	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
PLCB1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
PI4KA	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
PCDHGA1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
PCDHB7	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
PCDHA5	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
PAX1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
OTUD4	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
NFATC3	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
NDST3	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
MOCOS	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
MINK1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
LRRIQ1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
LEPR	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
LATS2	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
KRT34	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
KIAA0825	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
KIAA0319L	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ITPKB	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ITGA1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
IPO5	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
IGF2BP1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
IBTK	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
HECTD1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
GNS	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
GGCX	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
EPB41L5	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
EML1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
EHD4	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ECEL1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
DPP10	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
DOT1L	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
DHX36	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
CTNNA1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
CPT1C	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
COPA	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
CLCN2	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
CHSY1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
CDH13	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
CCDC40	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
BRSK2	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
BBS9	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ATP2B4	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ATP11B	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ASAP2	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ARMC3	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
APLP1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ANTXR1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
AMPD2	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ADGRG4	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ADGRD1	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ADGB	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ADCY9	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ADAMTS2	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ADAMTS19	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
ABCC12	9	211	3	217	0.070235965913	0.140471931826	3.08530805687	1.15344
LAMA5	32	188	21	199	0.0712333266569	0.142466653314	1.61296859169	1.14732
SPEG	26	194	16	204	0.0717588380633	0.143517676127	1.7087628866	1.14412
ACACB	26	194	16	204	0.0717588380633	0.143517676127	1.7087628866	1.14412
