#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
ZNF507	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
ZNF451	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
ZNF442	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
ZNF229	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
ZBTB4	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
YTHDF2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
XPNPEP3	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
WDHD1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TUBGCP3	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TSHZ1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TRIM60	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TRIM35	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TRAIP	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TMPRSS7	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TMPRSS11A	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
THOC5	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
THOC1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TEK	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TBX20	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TBR1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
TAOK1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
SUPT16H	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
SMARCA5	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
SLC8A1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
SLC12A2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
SGSM1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
RNF139	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
RHOBTB1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
RASGRF2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
PTRF	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
PSG4	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
POU4F2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
POU3F4	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
PLCB3	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
PIWIL1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
PDE4B	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
PCDHGB7	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
PCDHGB6	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
OR5T2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
OR13F1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
OLFML2A	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
NTNG2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
NT5C1A	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
NAA35	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
MMP2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
MAGEE1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
LRRTM4	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
LRRD1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
LRRC63	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
LMCD1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
KLHL32	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
KIF5A	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
KCNS1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
KCNN3	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
KCNMA1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
KCNC3	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
KCNC1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
ITK	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
HPSE2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
HLA-A	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
HDX	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
HCAR3	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
GUCY1A2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
GLRB	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
GIMAP8	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
GAREM2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
FLRT1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
FAP	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
ENTHD1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
EFEMP1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
DLG4	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
DHX9	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
CYP7A1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
CXorf57	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
CTNND2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
CRISPLD1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
CPT1B	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
COL4A6	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
CLCN2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
CKAP2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
CDH11	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
CATSPER1	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
BCL11A	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
BANP	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
ASPG	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
AP2A2	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
ANO3	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
ABCF3	8	212	1	219	0.0185780145072	0.0371560290144	8.2641509434	1.731
ZDBF2	18	202	7	213	0.0187590112862	0.0375180225724	2.71145685997	1.72679
TNS1	18	202	7	213	0.0187590112862	0.0375180225724	2.71145685997	1.72679
TANC1	18	202	7	213	0.0187590112862	0.0375180225724	2.71145685997	1.72679
PLXNA3	18	202	7	213	0.0187590112862	0.0375180225724	2.71145685997	1.72679
KIF17	18	202	7	213	0.0187590112862	0.0375180225724	2.71145685997	1.72679
GCN1	18	202	7	213	0.0187590112862	0.0375180225724	2.71145685997	1.72679
EPG5	18	202	7	213	0.0187590112862	0.0375180225724	2.71145685997	1.72679
CHRD	18	202	7	213	0.0187590112862	0.0375180225724	2.71145685997	1.72679
CCDC88B	18	202	7	213	0.0187590112862	0.0375180225724	2.71145685997	1.72679
ASTN1	18	202	7	213	0.0187590112862	0.0375180225724	2.71145685997	1.72679
VWF	25	195	12	208	0.0190212373535	0.038042474707	2.22222222222	1.72076
SYNE2	39	181	23	197	0.0196037818659	0.0392075637318	1.84554407879	1.70766
MUC17	45	175	28	192	0.019901823398	0.0398036467959	1.76326530612	1.70111
DNAH17	52	168	34	186	0.0202849429553	0.0405698859106	1.69327731092	1.69283
UTRN	30	190	16	204	0.0209314339905	0.0418628679809	2.01315789474	1.6792
HELZ2	30	190	16	204	0.0209314339905	0.0418628679809	2.01315789474	1.6792
ZNF469	40	180	24	196	0.020954584618	0.041909169236	1.81481481481	1.67872
ZNF423	22	198	10	210	0.0209893341674	0.0419786683347	2.33333333333	1.678
FRYL	22	198	10	210	0.0209893341674	0.0419786683347	2.33333333333	1.678
MYO18B	26	194	13	207	0.021485489966	0.042970979932	2.13402061856	1.66785
ADAMTS20	26	194	13	207	0.021485489966	0.042970979932	2.13402061856	1.66785
UACA	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
TRAPPC9	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
THBS2	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
TAS1R2	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
SMCHD1	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
RGL3	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
PCDHB8	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
OSMR	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
NRG3	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
NID1	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
NFATC1	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
IMPG2	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
HSPA2	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
HEPHL1	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
GAA	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
CD163L1	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
AMPH	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
AKAP11	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
ADAM7	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
AASDH	13	207	4	216	0.0223930492945	0.0447860985891	3.39130434783	1.64989
TNS3	19	201	8	212	0.0225933167436	0.0451866334872	2.50497512438	1.64602
SPAG17	19	201	8	212	0.0225933167436	0.0451866334872	2.50497512438	1.64602
NBEAL1	19	201	8	212	0.0225933167436	0.0451866334872	2.50497512438	1.64602
CASZ1	19	201	8	212	0.0225933167436	0.0451866334872	2.50497512438	1.64602
ABCA3	19	201	8	212	0.0225933167436	0.0451866334872	2.50497512438	1.64602
FLG	55	165	37	183	0.0229469769439	0.0458939538878	1.64864864865	1.63927
WDR33	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
PRR12	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
PPP6R2	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
MPDZ	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
MED13	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
KIF21B	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
IFT172	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
GPRASP1	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
FSIP2	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
FLRT2	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
CIC	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
CHD6	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
CC2D2A	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
C6orf118	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
C10orf90	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
ARHGEF26	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
ARHGEF17	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
ARHGAP35	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
ARHGAP31	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
AKAP6	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
ADAMTS9	16	204	6	214	0.0233573073327	0.0467146146653	2.79738562092	1.63158
LRP1	27	193	14	206	0.0239825774371	0.0479651548742	2.05847520355	1.6201
FER1L6	23	197	11	209	0.0240824903846	0.0481649807692	2.21827411168	1.6183
ABCA2	23	197	11	209	0.0240824903846	0.0481649807692	2.21827411168	1.6183
CROCC	37	183	22	198	0.0247262999395	0.049452599879	1.81967213115	1.60684
DNAH6	32	188	18	202	0.024992338626	0.0499846772521	1.91016548463	1.60219
COL7A1	32	188	18	202	0.024992338626	0.0499846772521	1.91016548463	1.60219
PKD1	38	182	23	197	0.0263840512132	0.0527681024264	1.78834209269	1.57866
COL6A5	28	192	15	205	0.0264989970431	0.0529979940861	1.99305555556	1.57677
WDFY3	20	200	9	211	0.0265140488664	0.0530280977328	2.34444444444	1.57652
TTC28	20	200	9	211	0.0265140488664	0.0530280977328	2.34444444444	1.57652
RGS22	20	200	9	211	0.0265140488664	0.0530280977328	2.34444444444	1.57652
MYH7B	20	200	9	211	0.0265140488664	0.0530280977328	2.34444444444	1.57652
KIF1A	20	200	9	211	0.0265140488664	0.0530280977328	2.34444444444	1.57652
HERC1	20	200	9	211	0.0265140488664	0.0530280977328	2.34444444444	1.57652
EIF3A	20	200	9	211	0.0265140488664	0.0530280977328	2.34444444444	1.57652
ZAP70	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
TCEB3B	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
SREBF1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
SMARCA2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
SEC31A	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
SALL2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
RBFOX1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
RAPGEF2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
PZP	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
PTPRN2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
PRPF6	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
PLCZ1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
PKN1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
PITPNM1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
PCDHGA11	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
PCDHAC1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
PCDHA10	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
PASK	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
OR5D18	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
NPC1L1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
NCKAP5L	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
NAALAD2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
N4BP2L2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
MYT1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
MDGA1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
MALRD1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
MAD1L1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
LINGO2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
KIAA0586	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
KAT6B	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
JAG2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
INF2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
IGSF1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
HAPLN1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
GPR50	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
FAN1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
EPHA6	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
EPHA4	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
DLGAP1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
DGKD	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
DEPDC5	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
CTNNA3	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
COL5A2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
CLSTN1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
CLCA1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
CLASP1	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
CHSY3	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
CD96	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
CD276	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
CBFA2T3	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
CARD11	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
BCAS3	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
ATP10B	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
ARNTL2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
ARMC4	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
ARID1A	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
ARHGEF18	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
ARHGEF10	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
ADAMTS19	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
ACLY	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
ABL2	11	209	3	217	0.0267519656532	0.0535039313064	3.80701754386	1.57264
CFAP46	24	196	12	208	0.0272132243903	0.0544264487806	2.12244897959	1.56522
UNC13B	17	203	7	213	0.0283941919242	0.0567883838484	2.54820548909	1.54677
SPTBN2	17	203	7	213	0.0283941919242	0.0567883838484	2.54820548909	1.54677
MYLK	17	203	7	213	0.0283941919242	0.0567883838484	2.54820548909	1.54677
MIA3	17	203	7	213	0.0283941919242	0.0567883838484	2.54820548909	1.54677
MAP3K4	17	203	7	213	0.0283941919242	0.0567883838484	2.54820548909	1.54677
MAP10	17	203	7	213	0.0283941919242	0.0567883838484	2.54820548909	1.54677
LPA	17	203	7	213	0.0283941919242	0.0567883838484	2.54820548909	1.54677
FANCM	17	203	7	213	0.0283941919242	0.0567883838484	2.54820548909	1.54677
CNTN5	17	203	7	213	0.0283941919242	0.0567883838484	2.54820548909	1.54677
CCDC141	17	203	7	213	0.0283941919242	0.0567883838484	2.54820548909	1.54677
ZNF418	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
WNK1	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
SPTAN1	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
SBF2	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
RGSL1	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
RAB11FIP1	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
PCDHGA7	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
OSBPL7	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
OR6K2	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
NRDC	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
NBAS	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
N4BP2	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
MROH2A	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
KNTC1	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
KIAA1429	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
KDR	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
GTF3C1	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
AFF3	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
ADAMTS2	14	206	5	215	0.028975675544	0.0579513510881	2.92233009709	1.53797
NAV2	29	191	16	204	0.0290232968557	0.0580465937115	1.93586387435	1.53725
GPR179	29	191	16	204	0.0290232968557	0.0580465937115	1.93586387435	1.53725
OTOG	25	195	13	207	0.0303608613258	0.0607217226516	2.04142011834	1.51769
ITPR3	25	195	13	207	0.0303608613258	0.0607217226516	2.04142011834	1.51769
DOCK7	21	199	10	210	0.0304786400499	0.0609572800998	2.21608040201	1.516
COL19A1	21	199	10	210	0.0304786400499	0.0609572800998	2.21608040201	1.516
COL14A1	21	199	10	210	0.0304786400499	0.0609572800998	2.21608040201	1.516
ZNF8	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
ZNF689	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
ZNF420	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
ZNF304	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
ZNF283	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
ZNF20	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
ZMAT4	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
ZDHHC14	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
ZBTB46	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
WNT9A	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
WNT3A	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
VSTM2B	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
VPRBP	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
VIPR2	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
USP7	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
USP4	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
UBE3A	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
TSGA10	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
TRIM26	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
TOLLIP	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
TMEM44	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
TMEM156	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
TGIF2LX	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
TAX1BP1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SUPT3H	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
STXBP3	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SSTR1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SPTLC1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SPERT	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SPATS2L	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SOX3	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SOX2	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SNRK	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SMC3	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SMAD1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SLC6A2	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SLC41A1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SLC35F3	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SLC18A3	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SEC24D	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SDC2	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
SCG3	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
RSBN1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
RBM42	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
RBAK	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
RANBP3L	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
RAB3C	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PTHLH	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PTGER4	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PRPF8	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PPP2R2B	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PPP2R1A	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
POU1F1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PM20D1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PLXDC2	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PLEK	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PLA2G4A	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PCBP1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PAX6	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
PACRG	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
OR6N1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
OR5F1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
OR56A5	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
OR2W1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
OR13C3	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
OR10H1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
OR10A6	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
OCRL	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
OCIAD1	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
NUFIP2	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
NUF2	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
NPAS3	5	215	0	220	0.0305405983017	0.0610811966035	inf	1.51512
