#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
UNKL	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
TRPV6	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
TRAPPC11	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
TRAF3	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
TOP2A	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
TMEM178A	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
TMEM132E	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
TIMD4	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
TBX15	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
SYNPO	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
SVOPL	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
STK10	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
STAG3	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
SRRM1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
SLC2A14	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
SLC26A1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
SLAMF1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
SGMS1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
SERPINB3	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
SCTR	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
SCARF1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
RUNX2	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
RORB	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ROCK1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
RHOBTB2	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PTK7	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PREP	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PRAMEF2	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PLCG1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PLCB1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PKN1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PDE4C	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PCDHGB4	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PCCA	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PC	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
PAX7	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
OSBPL7	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
OSBPL3	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
NSMAF	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
NOX5	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
NEO1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
NELFCD	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
NCOA2	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
NAT10	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
MMP13	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ME3	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
MAP4K2	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
LRRC36	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
LRP3	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
LCA5	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
LARP4B	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
LAMP1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
KLHL29	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
KCNQ1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
KCNH6	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
JARID2	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
INPP5F	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
HTR2A	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
HPN	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
HK2	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
HECTD1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
GRWD1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
GPR45	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
GDF7	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
GCK	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
GALNT8	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
GALNT6	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
FUBP1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
FRMD1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
FOXK1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
FAM155A	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
FAM129C	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
F5	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
EWSR1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ETV1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
DHRS4	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
DHPS	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
DDX10	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
DCLK3	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
DCAF6	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
CPT1A	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
COL9A3	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
CLCN4	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
CDH20	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
CCDC39	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
BRIP1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
BPI	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
BCAN	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
BAIAP3	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ATP10B	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ARHGEF25	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
AP3B2	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
AK7	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ADCY10	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ADAM28	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ACSL1	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ABTB2	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ABCB6	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
ABCA8	9	447	3	453	0.0716693206368	0.143338641274	3.04026845638	1.14467
TRPV4	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
TRPM8	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
SLC23A2	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
KIF14	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
KIF13A	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
KIAA1468	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
IFT122	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
GRM6	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
CEP192	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
ATP2A3	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
ARID3B	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
ARID1A	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
ARHGEF28	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
ADAMTSL3	16	440	8	448	0.0730868983394	0.146173796679	2.03636363636	1.13616
IFNA10	82	374	65	391	0.0747217806771	0.149443561354	1.31888111888	1.12655
SPANXN2	21	435	12	444	0.0775379878211	0.155075975642	1.78620689655	1.11049
PLCH1	21	435	12	444	0.0775379878211	0.155075975642	1.78620689655	1.11049
NOTCH2	21	435	12	444	0.0775379878211	0.155075975642	1.78620689655	1.11049
COL2A1	21	435	12	444	0.0775379878211	0.155075975642	1.78620689655	1.11049
RBMXL1	55	401	41	415	0.0802159347939	0.160431869588	1.38829754881	1.09574
SAFB2	17	439	9	447	0.0812578897352	0.16251577947	1.92331055429	1.09013
PTPRN2	17	439	9	447	0.0812578897352	0.16251577947	1.92331055429	1.09013
PITPNM2	17	439	9	447	0.0812578897352	0.16251577947	1.92331055429	1.09013
NACAD	17	439	9	447	0.0812578897352	0.16251577947	1.92331055429	1.09013
MYH15	17	439	9	447	0.0812578897352	0.16251577947	1.92331055429	1.09013
ZNF180	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
YTHDC2	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
WWOX	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
WHSC1	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
TYRO3	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
TRIM33	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
TANGO6	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
SIGLEC6	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
SEMA4D	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
RHOJ	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
PRPF8	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
PDE1C	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
PCDHB11	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
NBEAL2	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
MROH2B	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
LIPE	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
KRTAP4-3	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
KRT71	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
KIF20B	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
KCNH7	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
IQGAP3	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
HSPA12B	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
HRC	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
HNRNPUL1	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
GEMIN4	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
EPX	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
DIAPH3	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
CTNNA3	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
CRAMP1	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
CPN2	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
COL8A1	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
CHD3	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
CFAP52	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
CD101	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
CBL	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
CACNA2D4	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
C20orf194	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
BRCA1	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
BMPER	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
ARHGEF40	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
AP3B1	13	443	6	450	0.0813091170384	0.162618234077	2.20090293454	1.08986
NBPF10	22	434	13	443	0.0835412094207	0.167082418841	1.72740163063	1.0781
PRB2	28	428	18	438	0.0863426364949	0.17268527299	1.59190031153	1.06377
ZSCAN20	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ZNF750	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ZNF623	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ZNF611	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ZNF473	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ZNF33A	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ZNF324	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
WNK3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
WDFY1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
VWA8	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
TTLL11	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
TTLL1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
TRPV3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
TRIM71	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
TPCN1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
TOP3A	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
THEMIS	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
THBS1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
TARS2	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
TAB3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
SLC9C2	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
SLC6A18	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
SLC6A15	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
SLC4A3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
SLC3A1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
SLC24A2	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
SIK2	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
SCAPER	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
RIN3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
RAG1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PTPRH	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PTGS1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PSD3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PRSS36	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PRC1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PLOD3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PLG	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PIGO	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PI4KB	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PHIP	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PGM5	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PEX1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PDLIM7	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PAQR9	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
PAPOLA	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
OR5L1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
OR52L1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
OR52E8	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
OFD1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
NUMA1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
NPC1L1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
NLRP11	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
MTCL1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
MINK1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
MEI1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
MCM6	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
MCM2	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
LUZP1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
LRP8	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
LOXL2	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
KIAA1804	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
KDM1A	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
JPH2	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
IMPG2	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
HNRNPCL3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
HIPK3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
HGFAC	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
HDAC6	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
HCK	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
GATA3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
GARS	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
FRMD6	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
FOXO1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
FBLN1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
DUSP10	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
DRD2	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
DOPEY1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
DLGAP1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
DIS3L	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
DGKI	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
DBN1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
DAXX	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
CREB3L1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
CPNE7	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
COG2	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
CNKSR3	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
CLIC5	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
CHST15	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
CFAP54	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
CCR9	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
CCDC88B	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
C15orf39	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
BTRC	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
BPIFC	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
BAP1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ATRIP	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ATP7B	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ATM	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ATAD2B	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ARID4A	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
AFF1	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ADAMTS15	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ABCB5	10	446	4	452	0.0881005758071	0.176201151614	2.533632287	1.05502
ZNF732	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ZNF329	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ZNF195	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ZMYND11	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ZMYM6	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ZIC3	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ZCCHC6	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ZC3HC1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ZC3H7A	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
ZBTB40	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
WWP1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
WNT9B	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
WDR6	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
VWA7	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
VILL	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
VEZT	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
VCAM1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
USP19	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
URGCP	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
UPF2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
UBA2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
UACA	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TUSC5	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TULP2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TRIM9	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TRIM45	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TRAF7	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TOP2B	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TNNI3K	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TMEM266	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TMC4	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TLE3	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
THRB	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TH	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TGFB2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TESK2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TCIRG1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TAX1BP1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TAT	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
TAF2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SUN2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
STRBP	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
STAC2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SRPK2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SPATA31A6	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SLCO1B7	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SLC9A1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SLC45A2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SLC2A6	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SLC27A1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SLC26A9	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SLC26A4	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SLC17A4	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SIGLEC8	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SEMA6D	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SEC14L4	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
SARS	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
RXFP2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
RPL13A	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
RNF17	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
RGS22	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
RFX7	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
RFTN2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
REPS1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
RAVER1	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
PSMD2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
PRR23A	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
PRKD2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
PRKAR1A	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
PRELP	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
POR	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
POLD2	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
POC5	7	449	2	454	0.0887614301571	0.177522860314	3.53897550111	1.05178
