#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
ZFYVE28	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
RFX7	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
RANBP2	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
PRR12	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
PPP6R2	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
PLXNA2	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
NOS1	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
NCOA2	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
MED13	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
LMO7	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
IGSF9	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
HFM1	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
GPRASP1	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
FLRT2	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
FAM179B	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
EVPL	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
CECR2	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
C10orf90	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
BRD4	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
ARHGEF17	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
ARHGAP35	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
ANKHD1	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
ADGRL2	18	202	6	214	0.00957618654671	0.0191523730934	3.17821782178	2.01881
TRPM3	21	199	8	212	0.00984971211575	0.0196994242315	2.79648241206	2.00658
MYH15	21	199	8	212	0.00984971211575	0.0196994242315	2.79648241206	2.00658
INSRR	21	199	8	212	0.00984971211575	0.0196994242315	2.79648241206	2.00658
ZNF880	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZNF746	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZNF732	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZNF648	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZNF572	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZNF557	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZNF398	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZNF37A	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZNF365	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZNF329	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZDHHC8	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ZBTB41	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
YTHDF2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
XRCC5	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
WDHD1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
TMPRSS7	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
TMPRSS11A	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
THOC1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
TDO2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
TCTN3	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
TBR1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
SUPT16H	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
SOX7	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
SOX6	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
SLC8A1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
SLC4A7	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
SLC39A10	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
SATB2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
RNF139	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
RNF128	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
RNF111	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
RAI14	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
PTRF	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
PTPRR	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
POU3F4	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
PCDHGB6	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
PCDH11Y	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
PAXBP1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
OTUD7A	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
OR8G2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
OR5L2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
OPRM1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
OLFML2A	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
NONO	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
MMP2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
LMOD1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
LMCD1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
KRT1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
KMT5B	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
KIF5A	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
KDM2A	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
KCTD3	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
KCNMA1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
KCNC1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
JAG1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
IFFO1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
HPSE2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
HCK	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
GUCY1A2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
GLTSCR1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
GJA8	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
GDF2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
FYB	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
FAM208A	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
EXOC6	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ENTHD1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
DSC2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
DLG4	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
DGKI	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
CYP7A1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
CXorf57	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
CRISPLD1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
CLCN2	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
CHSY1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
CAND1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
CAMSAP3	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
C3	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
C18orf8	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
BRD8	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
BMP7	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ATP2A3	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ASPG	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ARHGEF1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
AP2B1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
AGTR1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ADGRG3	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ADGRD1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ADAMDEC1	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
ADAM11	9	211	1	219	0.0100511221052	0.0201022442103	9.34123222749	1.99779
DNAH6	36	184	19	201	0.010216594827	0.020433189654	2.06979405034	1.99069
ARHGAP5	36	184	19	201	0.010216594827	0.020433189654	2.06979405034	1.99069
ZNF471	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
ZNF16	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
ZNF135	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
WWC3	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
WNT5A	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
VWCE	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
URGCP	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
UPF2	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
TRIM9	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
TNPO1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
TMTC2	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
TIMD4	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
SLF1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
SIGLEC8	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
SEMA3E	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
SCAF8	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
RING1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
RFTN1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
PTCHD4	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
PPP1R3A	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
PNISR	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
PLCG1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
PHF20L1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
PHF2	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
PCDHGA3	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
PCDHGA1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
PCDHAC2	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
OR2M3	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
NEK5	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
MME	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
MITF	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
MATR3	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
MARVELD2	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
ITGAX	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
IARS2	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
GLI1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
FMO5	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
EPN1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
CTR9	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
CKAP2	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
CASP8	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
CACNA1I	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
ATP2B4	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
AP5Z1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
ANKRD28	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
ALG13	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
AKNAD1	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
ADCY9	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
ADAMTS10	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
ABR	11	209	2	218	0.0102926786085	0.020585357217	5.73684210526	1.98747
FCGBP	28	192	13	207	0.0103599205474	0.0207198410948	2.32211538462	1.98464
BRCA2	28	192	13	207	0.0103599205474	0.0207198410948	2.32211538462	1.98464
UTRN	32	188	16	204	0.0105078291245	0.021015658249	2.17021276596	1.97849
HELZ2	32	188	16	204	0.0105078291245	0.021015658249	2.17021276596	1.97849
CDH23	32	188	16	204	0.0105078291245	0.021015658249	2.17021276596	1.97849
LAMA5	47	173	28	192	0.0110233693241	0.0220467386482	1.86292320396	1.95769
PLEKHG4B	25	195	11	209	0.0113018649534	0.0226037299069	2.4358974359	1.94685
ZNF418	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
WNK1	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
TMEM94	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
TIE1	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
TCF20	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
SSFA2	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
SRFBP1	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
SPG20	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
SLIT2	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
SCAPER	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
RAB11FIP1	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
NRDC	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
NRAP	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
NCOA6	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
N4BP2	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
MYH3	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
KNTC1	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
KDR	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
HEATR5B	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
FAM186A	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
DOCK4	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
ADCY6	16	204	5	215	0.011577256357	0.023154512714	3.37254901961	1.93639
VWF	29	191	14	206	0.0118334308142	0.0236668616284	2.23410620793	1.92689
TTC28	22	198	9	211	0.0119970871644	0.0239941743287	2.6049382716	1.92092
PLXNB3	22	198	9	211	0.0119970871644	0.0239941743287	2.6049382716	1.92092
PLCE1	22	198	9	211	0.0119970871644	0.0239941743287	2.6049382716	1.92092
MGAM	22	198	9	211	0.0119970871644	0.0239941743287	2.6049382716	1.92092
KIF1A	22	198	9	211	0.0119970871644	0.0239941743287	2.6049382716	1.92092
GPR158	22	198	9	211	0.0119970871644	0.0239941743287	2.6049382716	1.92092
FRMPD1	22	198	9	211	0.0119970871644	0.0239941743287	2.6049382716	1.92092
ABCA10	22	198	9	211	0.0119970871644	0.0239941743287	2.6049382716	1.92092
DNAH17	55	165	35	185	0.0121917155067	0.0243834310135	1.7619047619	1.91394
USF3	19	201	7	213	0.0122130217631	0.0244260435261	2.8763326226	1.91318
SPHKAP	19	201	7	213	0.0122130217631	0.0244260435261	2.8763326226	1.91318
SIGLEC1	19	201	7	213	0.0122130217631	0.0244260435261	2.8763326226	1.91318
NPAP1	19	201	7	213	0.0122130217631	0.0244260435261	2.8763326226	1.91318
MIA3	19	201	7	213	0.0122130217631	0.0244260435261	2.8763326226	1.91318
DLEC1	19	201	7	213	0.0122130217631	0.0244260435261	2.8763326226	1.91318
CHRD	19	201	7	213	0.0122130217631	0.0244260435261	2.8763326226	1.91318
CHD3	19	201	7	213	0.0122130217631	0.0244260435261	2.8763326226	1.91318
ABCA9	19	201	7	213	0.0122130217631	0.0244260435261	2.8763326226	1.91318
MUC17	49	171	30	190	0.0124709724358	0.0249419448716	1.81481481481	1.9041
TMPRSS13	26	194	12	208	0.0131246328879	0.0262492657758	2.32302405498	1.88191
SSC5D	26	194	12	208	0.0131246328879	0.0262492657758	2.32302405498	1.88191
CFAP46	26	194	12	208	0.0131246328879	0.0262492657758	2.32302405498	1.88191
VCAN	30	190	15	205	0.0133552290529	0.0267104581057	2.15789473684	1.87435
CELSR1	30	190	15	205	0.0133552290529	0.0267104581057	2.15789473684	1.87435
ZYG11A	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
ZSWIM8	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
ZNF615	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
TRAPPC9	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
TNIK	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
THBS2	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
SYNPO2	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
SLC4A1	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
SLC15A1	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
RFX5	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
PSD	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
PCDHB8	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
NUP155	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
NRG3	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
LRRCC1	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
LHX1	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
KCNH8	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
JARID2	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
IMPG2	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
FGFR3	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
EXOC1	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
DENND4C	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
DDX18	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
CFH	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
CFAP45	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
BNC1	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
ARMC4	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
ANKRD12	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
AMPH	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
ADAM7	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
ACIN1	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
ABCB5	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
AASDH	14	206	4	216	0.0137981598228	0.0275963196455	3.66990291262	1.86018
ZGRF1	23	197	10	210	0.0142571706357	0.0285143412714	2.45177664975	1.84597
MYOF	23	197	10	210	0.0142571706357	0.0285143412714	2.45177664975	1.84597
MYO9B	23	197	10	210	0.0142571706357	0.0285143412714	2.45177664975	1.84597
HERC1	23	197	10	210	0.0142571706357	0.0285143412714	2.45177664975	1.84597
NAV2	31	189	16	204	0.0149166195121	0.0298332390241	2.09126984127	1.82633
VWDE	27	193	13	207	0.0150115594853	0.0300231189707	2.22758070945	1.82357
ITPR3	27	193	13	207	0.0150115594853	0.0300231189707	2.22758070945	1.82357
EP400	27	193	13	207	0.0150115594853	0.0300231189707	2.22758070945	1.82357
USP34	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
RET	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
RADIL	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
PPRC1	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
NBEAL1	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
MYOCD	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
CPS1	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
CNTN5	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
CCDC141	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
CASZ1	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
ANKRD30A	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
ABCA3	20	200	8	212	0.0150214028315	0.0300428056629	2.65	1.82329
ZNF318	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
WDR33	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
TNN	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
PRR14L	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
NSD1	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
NF1	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
MYH7	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
MPDZ	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
LRRC49	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
KMT2E	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
KIAA0556	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
CC2D2A	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
C6orf118	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
ATP8A2	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
ARHGEF26	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
ARHGAP31	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
ANKRD26	17	203	6	214	0.0150647714485	0.030129542897	2.986863711	1.82204
ZYG11B	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
ZSCAN31	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
ZNF83	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
ZNF829	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
ZNF689	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
ZNF420	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
ZNF20	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
ZDHHC14	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
ZBTB46	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
XPO7	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
VPRBP	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
VIPR2	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
USP9Y	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
UMOD	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
TSN	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
TSGA10	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
TRMT12	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
TNFAIP2	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
TMEM119	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
TLK1	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
TBC1D10B	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
TAX1BP1	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
STXBP3	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
STX11	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
SRP68	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
SOX3	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
SMAD2	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
SMAD1	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
SLC41A1	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
SGPP1	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
SET	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
SERPINA10	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
SELE	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
SEC14L1	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
RPS6KA4	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
RBAK	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
RANBP10	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
RAB3C	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PTGER4	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PSKH2	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PRRG3	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PRR30	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PRPF8	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PRODH2	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PPP2R2B	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PLXDC2	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PLA2G4A	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PIP4K2A	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PHF14	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PHF1	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
PHACTR4	6	214	0	220	0.015094778471	0.0301895569419	inf	1.82117
