#Gene	MutTum	NoMutTum	MutNorm	NoMutNorm	pValue1T	pValue2T	OR	Score
EIF2AK1	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
EGR1	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
EBF3	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
DUSP4	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
DPYSL2	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
DKK2	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
DHX9	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
DHRS7	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
DDX26B	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
DAZAP1	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CXorf57	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CUL2	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CTSC	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CSTF3	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CPT1B	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
COL25A1	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CHUK	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CDC73	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CD96	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CCAR1	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CAPN7	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
CACUL1	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
C9orf131	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
C2CD5	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
ARHGEF6	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
ARHGAP20	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
ARAF	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
ANO4	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
ANGPT1	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
ALDH1A2	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
AGO4	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
AGMO	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
AGFG1	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
ADCY2	7	213	1	219	0.0339148559273	0.0678297118546	7.19718309859	1.46961
NOS1	22	198	11	209	0.0344536612306	0.0689073224613	2.11111111111	1.46276
DMBT1	22	198	11	209	0.0344536612306	0.0689073224613	2.11111111111	1.46276
ARAP3	22	198	11	209	0.0344536612306	0.0689073224613	2.11111111111	1.46276
ABCA1	22	198	11	209	0.0344536612306	0.0689073224613	2.11111111111	1.46276
TNIK	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
TAOK2	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
TACC2	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
SLIT3	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
SETX	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
SETD1A	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
SALL1	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
PLEKHG4B	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
PCDHGA11	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
NRG3	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
NAV1	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
MYO1G	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
MLH1	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
MAST4	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
KIAA0556	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
FLCN	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
CIT	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
CDH8	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
CDH4	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
CACNA1I	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
ATP1A2	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
ARPP21	15	205	6	214	0.035654531278	0.071309062556	2.60975609756	1.44789
USP28	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
UACA	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
TTBK2	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
TRPM1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
TNPO3	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
TGFBR2	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
TBX3	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
STAU2	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
SOX6	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
SMARCA2	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
SBNO1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
RFC1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
RBFOX1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
PTPRN	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
PSMD1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
PLXNB3	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
NEO1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
NCAPD2	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
MYT1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
MAP1S	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
LIMCH1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
KIF13B	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
KCTD3	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
KCNH8	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
JAG1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
JADE2	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
ITGB6	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
HTR5A	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
HSPA12A	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
GLI1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
EMSY	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
CHRM2	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
CDK5RAP2	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
BAZ1B	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
B4GALNT1	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
ADAMTS12	12	208	4	216	0.0357593663775	0.071518732755	3.11538461538	1.44661
COL6A5	32	188	19	201	0.0365543535477	0.0731087070954	1.8006718925	1.43706
MAST2	27	193	15	205	0.0366424300053	0.0732848600106	1.91191709845	1.43602
ATAD2	27	193	15	205	0.0366424300053	0.0732848600106	1.91191709845	1.43602
ZNF469	23	197	12	208	0.0384130983763	0.0768261967526	2.02368866328	1.41552
NBEAL1	23	197	12	208	0.0384130983763	0.0768261967526	2.02368866328	1.41552
MYH11	23	197	12	208	0.0384130983763	0.0768261967526	2.02368866328	1.41552
WDFY4	19	201	9	211	0.0385784683359	0.0771569366718	2.21614151465	1.41366
RANBP2	19	201	9	211	0.0385784683359	0.0771569366718	2.21614151465	1.41366
PLCE1	19	201	9	211	0.0385784683359	0.0771569366718	2.21614151465	1.41366
MUC16	19	201	9	211	0.0385784683359	0.0771569366718	2.21614151465	1.41366
ITGB4	19	201	9	211	0.0385784683359	0.0771569366718	2.21614151465	1.41366
ABCB5	19	201	9	211	0.0385784683359	0.0771569366718	2.21614151465	1.41366
LRP1	33	187	20	200	0.0390279507778	0.0780559015555	1.76470588235	1.40862
FRAS1	39	181	25	195	0.0390862464869	0.0781724929738	1.68066298343	1.40798
MYOF	28	192	16	204	0.0397515710597	0.0795031421193	1.859375	1.40065
COL14A1	28	192	16	204	0.0397515710597	0.0795031421193	1.859375	1.40065
LAMA5	34	186	21	199	0.0414745528886	0.0829491057772	1.73220686124	1.38222
TMEM94	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
SPTBN2	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
SPTAN1	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
SOGA1	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
RPL22	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
RIMBP2	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
MICAL3	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
MIA3	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
LRRC49	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
LAMC1	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
KANSL1	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
ITGA10	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
IGSF10	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
HIVEP1	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
HIF1A	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
DAAM2	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
CDC42BPA	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
ADAMTSL3	16	204	7	213	0.0423116750679	0.0846233501359	2.38655462185	1.37354
KIF13A	24	196	13	207	0.0423368927659	0.0846737855318	1.94976452119	1.37328
ADGRL2	24	196	13	207	0.0423368927659	0.0846737855318	1.94976452119	1.37328
TNS1	29	191	17	203	0.0428270629201	0.0856541258401	1.81305820758	1.36828
SPEG	29	191	17	203	0.0428270629201	0.0856541258401	1.81305820758	1.36828
MYO15A	29	191	17	203	0.0428270629201	0.0856541258401	1.81305820758	1.36828
ACACB	29	191	17	203	0.0428270629201	0.0856541258401	1.81305820758	1.36828
UNC13B	20	200	10	210	0.0436243897636	0.0872487795272	2.1	1.36027
SLIT2	20	200	10	210	0.0436243897636	0.0872487795272	2.1	1.36027
RADIL	20	200	10	210	0.0436243897636	0.0872487795272	2.1	1.36027
DCC	20	200	10	210	0.0436243897636	0.0872487795272	2.1	1.36027
ZNRF3	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ZNF777	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
WNK4	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
TRPV6	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
TP73	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
TNKS	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
SNAP91	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
SLC4A1AP	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
SLC4A1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
SLC12A1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
SETDB1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
RSPH4A	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
RRP12	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
RPS6KA6	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
RFX6	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
RAB11FIP1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
POGZ	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
PLCZ1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
PHTF1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
PCDHGA3	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
PBRM1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
OTUD4	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
OTOP1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
NAALADL2	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
NAALAD2	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
MTMR4	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
MCM3AP	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
MAPK8IP3	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
MAP3K13	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
MAP3K10	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
LEPR	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
KDM7A	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
KCNA5	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ITGA1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
IPO5	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
INTS4	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
IGF2BP1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
HNF1A	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
HECTD1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
GGCX	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
FUBP3	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
FNBP1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
F8	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
EPB41L5	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
EML1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ECEL1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
DMGDH	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
CSE1L	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
CPT1C	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
COPA	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
COL8A1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
COL3A1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
CLCN2	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
CHAT	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
CEL	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
CDH13	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
CDH1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
C1orf168	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
BBS9	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
BAIAP3	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ATRNL1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ATP2B4	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ARMC3	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ARHGAP39	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ARFGEF2	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
APPL1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ANTXR1	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
AFF2	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ADCY3	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ABI3BP	10	210	3	217	0.0437598955994	0.0875197911987	3.44444444444	1.35892
ZGRF1	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
TTC21B	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
TRIM37	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
TRAPPC9	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
TRAPPC8	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
SNED1	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
SMC5	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
PDZRN4	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
PARD3B	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
NDUFS1	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
MYO5B	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
MAP3K9	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
KTN1	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
ITSN2	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
IFT140	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
IFT122	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
HEATR5B	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
GLDC	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
FANCM	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
EP300	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
DNMT3B	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
DLGAP4	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
CTNNA3	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
CHD1	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
ANO5	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
ANKRD6	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
ANK1	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
AMBRA1	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
ABCC12	13	207	5	215	0.0447397619212	0.0894795238423	2.70048309179	1.34931
BSN	30	190	18	202	0.0458618691943	0.0917237383887	1.77192982456	1.33855
ZSWIM6	25	195	14	206	0.046209738754	0.092419477508	1.88644688645	1.33527
WDR17	25	195	14	206	0.046209738754	0.092419477508	1.88644688645	1.33527
MYH7B	25	195	14	206	0.046209738754	0.092419477508	1.88644688645	1.33527
ITPR3	25	195	14	206	0.046209738754	0.092419477508	1.88644688645	1.33527
HERC1	25	195	14	206	0.046209738754	0.092419477508	1.88644688645	1.33527
ABCA13	25	195	14	206	0.046209738754	0.092419477508	1.88644688645	1.33527
EPG5	21	199	11	209	0.0485945876439	0.0971891752877	2.00502512563	1.31341
DOCK7	21	199	11	209	0.0485945876439	0.0971891752877	2.00502512563	1.31341
ARHGEF17	21	199	11	209	0.0485945876439	0.0971891752877	2.00502512563	1.31341
ABCA2	21	199	11	209	0.0485945876439	0.0971891752877	2.00502512563	1.31341
PKHD1L1	37	183	24	196	0.0486175300702	0.0972350601405	1.65118397086	1.31321
TMF1	17	203	8	212	0.0488689507799	0.0977379015598	2.21921182266	1.31097
TIAM2	17	203	8	212	0.0488689507799	0.0977379015598	2.21921182266	1.31097
NCOA6	17	203	8	212	0.0488689507799	0.0977379015598	2.21921182266	1.31097
MLLT4	17	203	8	212	0.0488689507799	0.0977379015598	2.21921182266	1.31097
HEPHL1	17	203	8	212	0.0488689507799	0.0977379015598	2.21921182266	1.31097
CPS1	17	203	8	212	0.0488689507799	0.0977379015598	2.21921182266	1.31097
CALD1	17	203	8	212	0.0488689507799	0.0977379015598	2.21921182266	1.31097
ADAMTS1	17	203	8	212	0.0488689507799	0.0977379015598	2.21921182266	1.31097
ROS1	26	194	15	205	0.0500201092655	0.100040218531	1.83161512027	1.30086
COL5A1	26	194	15	205	0.0500201092655	0.100040218531	1.83161512027	1.30086
ZNF541	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
ZMIZ1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
ZFR	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
ZFP2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
WNT9A	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
WHSC1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
WDR72	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
WBP1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
UST	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
UPF3A	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
TTF1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
TLK2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
TGM3	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
TGFBRAP1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
TDRD15	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
TAOK3	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
STAT5B	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
ST8SIA3	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
SRRM4	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
SOX5	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
SMPD4	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
SLC43A3	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
SLC20A2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
SAP130	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
S1PR4	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
RNF6	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
RNF165	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
RNF10	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
RBMXL2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
RBM15	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
RASSF2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
RAP1GDS1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PTER	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PRKAA2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PPM1L	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
POU6F2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
POU4F2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PNPLA5	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PLEKHM2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PIK3CD	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PICALM	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PHRF1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PHC1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PDZD8	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
PCDHB6	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
P2RY13	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
OPA1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
NTRK2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
NR1H4	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
NPAS3	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
NOP58	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
NGLY1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
NFXL1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
NEUROD4	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
NEK8	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
NDE1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
MTMR12	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
MOGS	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
MICU3	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
MIA2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
ME2	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
MAST1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
MAP7D3	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
MAG	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
LRRN3	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
KRT31	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
KCNH4	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
IRS4	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
IHH	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
HIF3A	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
HFM1	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
HADHB	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
GPC5	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
GNPTAB	8	212	2	218	0.0526855841154	0.105371168231	4.11320754717	1.27831
