#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
ARHGEF16 9 447 2 454 0.031920681591 0.0638413631819 4.57046979866 1.49593
ARHGAP35 9 447 2 454 0.031920681591 0.0638413631819 4.57046979866 1.49593
AGAP3 9 447 2 454 0.031920681591 0.0638413631819 4.57046979866 1.49593
AEBP1 9 447 2 454 0.031920681591 0.0638413631819 4.57046979866 1.49593
ACTN1 9 447 2 454 0.031920681591 0.0638413631819 4.57046979866 1.49593
ABL2 9 447 2 454 0.031920681591 0.0638413631819 4.57046979866 1.49593
ABCB9 9 447 2 454 0.031920681591 0.0638413631819 4.57046979866 1.49593
ABCB8 9 447 2 454 0.031920681591 0.0638413631819 4.57046979866 1.49593
PLXNA4 29 427 16 440 0.0327327910631 0.0654655821262 1.86768149883 1.48502
GCN1 29 427 16 440 0.0327327910631 0.0654655821262 1.86768149883 1.48502
MYH6 21 435 10 446 0.0330059307923 0.0660118615847 2.15310344828 1.48141
MED12L 21 435 10 446 0.0330059307923 0.0660118615847 2.15310344828 1.48141
DCHS1 21 435 10 446 0.0330059307923 0.0660118615847 2.15310344828 1.48141
BCORL1 25 431 13 443 0.0335135970049 0.0670271940098 1.97661966803 1.47478
LRRC37A3 58 398 40 416 0.034337541647 0.0686750832941 1.51557788945 1.46423
ZSCAN18 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ZNF668 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ZNF57 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ZNF471 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ZNF395 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ZNF334 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ZNF30 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ZFP42 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ZC3HAV1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
WDR72 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
VRTN 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
USP49 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
USP11 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
UBQLNL 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TTLL6 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TSR1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TRIML1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TRIM13 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TPP2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TOPORS 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TMEM45A 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TMEM143 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TKT 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TIMELESS 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TGM5 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TGFBR2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TDRD3 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TAF1C 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SYNGAP1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SUPT20HL2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SUGP2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
STC2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SOGA1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SNX25 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SNCAIP 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SMG7 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SMAD9 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SLC6A4 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SLC5A11 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SLC39A6 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SLC34A2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SLC26A11 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SIDT1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SF3B2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SETMAR 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SERPING1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
SCAP 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
RNF207 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
REXO4 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
RASGRP4 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
PTGFRN 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
PRR23C 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
PRPF4 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
PRDM12 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
PPFIA4 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
POMGNT2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
POLE2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
PLD2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
PHF10 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
PCYT1A 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
PARP15 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
PALD1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
OR1I1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
OR10V1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
NUP160 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
NRG1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
NPFFR2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
NOX3 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
NEXN 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
NETO1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
NELL2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
MUTYH 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
MTHFD1L 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
MTERF3 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
MSH6 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
MRGPRX3 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
MPHOSPH10 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
MCM5 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
MAPK8IP1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
MAGI3 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
MAGI1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
LSM14B 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
LRRN1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
LRRC30 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
LRP10 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
LGI4 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
LENG8 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
KRT28 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
KRT24 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
KCNK13 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
KCNG1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
JMY 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ITGB8 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ITGB1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
IRX5 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
HTR2A 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
HKR1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
HAPLN3 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
GRIN3B 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
GPR142 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
GLT6D1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
GLCE 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
GBP6 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
FNDC7 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
FLI1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
FAM196A 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
FAM184B 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ERCC6L 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
EPB41 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ELP3 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ELN 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
EIF5B 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ECE1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
DYRK4 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
DUOXA2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
DNA2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
DMGDH 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
DCBLD2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
DCAF6 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CYP4A11 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CSRNP3 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CRX 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CRNKL1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CPSF4 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CPPED1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CORO6 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
COL25A1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
COL20A1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CLEC4M 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CKAP2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CHRNA2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CDK12 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CD5 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CCDC15 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CCDC149 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CARD6 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CAPN9 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
CALHM1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
C1orf94 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
C14orf37 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
C10orf71 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
BTN2A1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
BRF2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
BARHL2 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ATP7A 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
AMER3 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ALOX12 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
AGBL5 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ACTL6B 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ACTC1 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
ACRBP 7 449 1 455 0.0345569452798 0.0691138905595 7.09354120267 1.46146
TG 30 426 17 439 0.0356330513249 0.0712661026498 1.81855840928 1.44815
OBSL1 30 426 17 439 0.0356330513249 0.0712661026498 1.81855840928 1.44815
DOPEY2 30 426 17 439 0.0356330513249 0.0712661026498 1.81855840928 1.44815
ZNF217 18 438 8 448 0.0356944445681 0.0713888891363 2.30136986301 1.4474
TPO 18 438 8 448 0.0356944445681 0.0713888891363 2.30136986301 1.4474
TET3 18 438 8 448 0.0356944445681 0.0713888891363 2.30136986301 1.4474
PCDHGA10 18 438 8 448 0.0356944445681 0.0713888891363 2.30136986301 1.4474
NLRP12 18 438 8 448 0.0356944445681 0.0713888891363 2.30136986301 1.4474
MYT1 18 438 8 448 0.0356944445681 0.0713888891363 2.30136986301 1.4474
IGF2R 18 438 8 448 0.0356944445681 0.0713888891363 2.30136986301 1.4474
DOCK1 18 438 8 448 0.0356944445681 0.0713888891363 2.30136986301 1.4474
DMXL1 18 438 8 448 0.0356944445681 0.0713888891363 2.30136986301 1.4474
CACNA1D 18 438 8 448 0.0356944445681 0.0713888891363 2.30136986301 1.4474
FREM1 26 430 14 442 0.0370391933237 0.0740783866475 1.90897009967 1.43134
WFIKKN2 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
VPS13A 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
TBCD 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
SUSD4 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
SULF2 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
SNX18 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
SLC24A4 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
SIGLEC1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
RSF1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
PVR 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
NUB1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
MYH1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
MTA1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
MORC1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
MMP3 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
MED13L 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
MDGA1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
LAMB2 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
KRTAP4-3 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
KRT83 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
KLB 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
KCNC1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
KANK4 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
IQSEC1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
HECW2 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
FANCM 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
FAM193A 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
EHD3 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
DLG4 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
DAGLB 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
CLCA4 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
CDYL2 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
CDRT1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
CCDC144A 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
CACHD1 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
BEND2 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
AFAP1L2 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
ADGRF5 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
ABCA9 12 444 4 452 0.0371282395531 0.0742564791062 3.05405405405 1.4303
IGSF3 22 434 11 445 0.0373565280689 0.0747130561377 2.05069124424 1.42763
ABCA2 22 434 11 445 0.0373565280689 0.0747130561377 2.05069124424 1.42763
ZNF608 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
ZER1 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
XIRP1 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
SCAF8 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
PTCH1 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
PCNX 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
OLFML2A 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
KLHL36 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
KIF5C 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
ICE1 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
GRIK4 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
GOLGA3 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
DNAH6 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
CEP170B 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
ADAMTS7 15 441 6 450 0.0374757851732 0.0749515703465 2.55102040816 1.42625
LILRB1 61 395 43 413 0.0380799619592 0.0761599239184 1.48324992641 1.4193
TSHZ1 19 437 9 447 0.0411662592317 0.0823325184634 2.15942028986 1.38546
TECPR2 19 437 9 447 0.0411662592317 0.0823325184634 2.15942028986 1.38546
MYLK 19 437 9 447 0.0411662592317 0.0823325184634 2.15942028986 1.38546
MYH3 19 437 9 447 0.0411662592317 0.0823325184634 2.15942028986 1.38546
MDC1 19 437 9 447 0.0411662592317 0.0823325184634 2.15942028986 1.38546
KIT 19 437 9 447 0.0411662592317 0.0823325184634 2.15942028986 1.38546
GTF3C1 19 437 9 447 0.0411662592317 0.0823325184634 2.15942028986 1.38546
COL4A4 19 437 9 447 0.0411662592317 0.0823325184634 2.15942028986 1.38546
ANKRD36 19 437 9 447 0.0411662592317 0.0823325184634 2.15942028986 1.38546
PCNXL3 32 424 19 437 0.0414199399241 0.0828398798481 1.7358490566 1.38279
INTS1 23 433 12 444 0.041700843454 0.0834016869081 1.96535796767 1.37986
DDX11 50 406 34 422 0.0426800369822 0.0853600739645 1.52854245146 1.36978
VWF 33 423 20 436 0.0442925428405 0.088585085681 1.70070921986 1.35367
ZAP70 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
UNC5B 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
TXNDC2 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
TLL1 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
SLC4A5 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
SCUBE2 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
PTPRD 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
MMRN1 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
KAT6A 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
ITGAX 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
IFT140 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
HERC1 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
ATXN7 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
ADGRF3 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
ABCC2 16 440 7 449 0.0445169625052 0.0890339250102 2.33246753247 1.35147
ZMIZ2 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
ZFYVE26 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
ZCCHC11 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
ZC3H6 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
WASL 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
VWDE 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
UGT2B28 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
UGGT2 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
TUBB3 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
TRERF1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
TCERG1L 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
SUSD2 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
STK36 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
STIM2 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
SSH2 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
SSH1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
SNAPC4 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
SLC7A1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
SLC6A12 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
SGCE 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
SFTPB 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
SERPINH1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
RET 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
PRPF8 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
PMS2 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
PIK3AP1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
PDE8B 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
PCDHB6 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
NRG3 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
NPLOC4 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
MYO1E 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
MSH2 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
MARCH10 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
MAP4 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
LINGO1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
LILRB3 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
KRT25 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
KIF21A 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
KDR 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
KCNG4 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
KCNA5 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
KAZN 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
JAG2 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
IL16 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
HIP1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
GUCY2F 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
GRN 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
GRIK2 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
GRIA3 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
GPI 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
FILIP1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
FIGN 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
FGD6 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
FGD3 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
FBXO10 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
FASTKD1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
EPHB3 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
EDEM3 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
DHX16 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
CRTAC1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
COPG1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
COL15A1 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
CEP131 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
CENPC 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
CDK5RAP2 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
CDCA7 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
CCDC7 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
CAMK2A 10 446 3 453 0.0449935673216 0.0899871346431 3.38565022422 1.34685
