#Gene	MutNorm	NoMutNorm	MutTum	NoMutTumm	pValue1T	pValue2T	OR	Score
SCN10A 41 179 32 188 0.152621765929 0.305243531859 1.34567039106 0.816384
NCKAP5 41 179 32 188 0.152621765929 0.305243531859 1.34567039106 0.816384
C2orf71 41 179 32 188 0.152621765929 0.305243531859 1.34567039106 0.816384
ADAMTS5 41 179 32 188 0.152621765929 0.305243531859 1.34567039106 0.816384
ZGRF1 76 144 65 155 0.153483034265 0.30696606853 1.25854700855 0.81394
RNF145 77 143 66 154 0.154375335316 0.308750670631 1.25641025641 0.811422
ZHX2 31 189 23 197 0.154568261528 0.309136523056 1.40487692662 0.81088
SREBF1 31 189 23 197 0.154568261528 0.309136523056 1.40487692662 0.81088
PLCH1 31 189 23 197 0.154568261528 0.309136523056 1.40487692662 0.81088
PCDHAC1 31 189 23 197 0.154568261528 0.309136523056 1.40487692662 0.81088
MUC16 197 23 189 31 0.154568261528 0.309136523056 1.40487692662 0.81088
IFIH1 31 189 23 197 0.154568261528 0.309136523056 1.40487692662 0.81088
RADIL 56 164 46 174 0.154636593152 0.309273186303 1.29162248144 0.810688
CHAT 56 164 46 174 0.154636593152 0.309273186303 1.29162248144 0.810688
ADAMTSL3 56 164 46 174 0.154636593152 0.309273186303 1.29162248144 0.810688
SI 42 178 33 187 0.15523399686 0.310467993721 1.33707865169 0.809013
PPP1R9A 42 178 33 187 0.15523399686 0.310467993721 1.33707865169 0.809013
PLCH2 42 178 33 187 0.15523399686 0.310467993721 1.33707865169 0.809013
CEP250 42 178 33 187 0.15523399686 0.310467993721 1.33707865169 0.809013
ZSCAN29 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
ZNF549 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
ZKSCAN7 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
ZCCHC5 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
USP47 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
UHRF2 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
TSC1 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
SLC4A4 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
SLC2A14 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
SIGLEC9 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
RFX4 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
PNPLA6 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
OR4Q3 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
NEUROD4 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
NDST4 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
MMEL1 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
MLLT6 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
ME2 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
LUC7L2 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
LNX1 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
KRT15 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
KLF17 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
GPRASP2 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
GPHN 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
GJA10 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
GBA2 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
GAPVD1 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
FRMPD3 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
ESCO2 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
EIF4ENIF1 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
DUSP22 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
DPP8 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
DDR2 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
DCST1 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
CYP26B1 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
BRD7 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
ATP4A 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
ATP11C 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
ASB15 16 204 10 210 0.156054961002 0.312109922004 1.64705882353 0.806722
TNXB 173 47 163 57 0.156269229851 0.312538459701 1.28716877692 0.806127
TEK 57 163 47 173 0.156269229851 0.312538459701 1.28716877692 0.806127
PCDHB2 57 163 47 173 0.156269229851 0.312538459701 1.28716877692 0.806127
EPG5 57 163 47 173 0.156269229851 0.312538459701 1.28716877692 0.806127
COL2A1 57 163 47 173 0.156269229851 0.312538459701 1.28716877692 0.806127
ZC3H7B 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
TMTC3 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
TEX2 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
SVOPL 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
PMS1 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
PAX5 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
MKL2 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
MASTL 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
LIMK2 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
DMGDH 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
CLCN2 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
CASKIN1 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
C14orf39 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
ATXN7 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
ALS2 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
AGMO 23 197 16 204 0.157121588429 0.314243176858 1.4885786802 0.803764
ZBED9 43 177 34 186 0.157756817463 0.315513634926 1.32901296112 0.802012
UNC13B 43 177 34 186 0.157756817463 0.315513634926 1.32901296112 0.802012
PCDHGA4 43 177 34 186 0.157756817463 0.315513634926 1.32901296112 0.802012
NFATC1 43 177 34 186 0.157756817463 0.315513634926 1.32901296112 0.802012
CRTC1 43 177 34 186 0.157756817463 0.315513634926 1.32901296112 0.802012
SIGLEC1 58 162 48 172 0.157852889571 0.315705779142 1.2829218107 0.801747
EPRS 58 162 48 172 0.157852889571 0.315705779142 1.2829218107 0.801747
EP400 58 162 48 172 0.157852889571 0.315705779142 1.2829218107 0.801747
TBC1D9B 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
PHLPP1 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
KIF17 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
KDR 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
ITGAL 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
ISM2 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
IGDCC4 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
FMO5 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
FGD3 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
EP300 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
CENPE 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
BCAS3 32 188 24 196 0.15834795017 0.316695900339 1.39007092199 0.800388
VWF 82 138 71 149 0.158411254363 0.316822508725 1.24698918147 0.800214
COL6A6 82 138 71 149 0.158411254363 0.316822508725 1.24698918147 0.800214
DENND2C 59 161 49 171 0.159389058284 0.318778116568 1.2788693117 0.797541
CEP350 59 161 49 171 0.159389058284 0.318778116568 1.2788693117 0.797541
PRRC2B 84 136 73 147 0.159836243272 0.319672486545 1.24375503626 0.796325
PIK3CG 44 176 35 185 0.160194054616 0.320388109231 1.32142857143 0.795354
PCDHB1 44 176 35 185 0.160194054616 0.320388109231 1.32142857143 0.795354
NOTCH3 44 176 35 185 0.160194054616 0.320388109231 1.32142857143 0.795354
FCGBP 85 135 74 146 0.160509945961 0.321019891921 1.24224224224 0.794498
LTBP2 60 160 50 170 0.160879153484 0.321758306968 1.275 0.7935
ZSCAN22 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
ZSCAN10 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
ZNF683 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
ZNF568 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
WSCD2 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
VAV2 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
USP4 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
TSPYL2 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
TRMT5 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
TRMT12 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
TFE3 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
TBC1D22A 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
SPATS2L 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
SPANXN2 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
SLC9A2 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
SLC2A13 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
SKIV2L2 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
SIMC1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
RNF40 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
RECK 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
PTPN3 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
PPP2R1A 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
PDCD4 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
PCIF1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
PAH 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
OR2W1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
MYBPC1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
MTFR1L 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
LINGO4 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
LEMD3 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
KAT8 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
ISLR2 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
IFT88 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
IFIT2 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
HERC5 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
GPR37 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
GPR180 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
GLTSCR1L 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
GIF 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
GALNT2 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
FOXRED1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
FAM35A 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
EMC7 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
DPP4 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
DES 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
DDR1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
DCAKD 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
DAG1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
CYP20A1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
CNKSR3 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
CLCN6 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
CDYL2 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
CDC25B 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
CD200R1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
CD14 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
CCDC96 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
CCDC79 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
ATP2C1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
AGAP1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
ADSL 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
ACSL1 11 209 6 214 0.161338793287 0.322677586574 1.87719298246 0.792261
YLPM1 87 133 76 144 0.16178176251 0.323563525019 1.23941432529 0.79107
TET2 87 133 76 144 0.16178176251 0.323563525019 1.23941432529 0.79107
ZNF749 33 187 25 195 0.161968781483 0.323937562967 1.37647058824 0.790569
TTC21B 33 187 25 195 0.161968781483 0.323937562967 1.37647058824 0.790569
GON4L 33 187 25 195 0.161968781483 0.323937562967 1.37647058824 0.790569
GAK 33 187 25 195 0.161968781483 0.323937562967 1.37647058824 0.790569
CFAP58 33 187 25 195 0.161968781483 0.323937562967 1.37647058824 0.790569
AGRN 61 159 51 169 0.162324527527 0.324649055053 1.27130348995 0.789616
ABCA13 169 51 159 61 0.162324527527 0.324649055053 1.27130348995 0.789616
TEX15 88 132 77 143 0.162380620323 0.324761240646 1.2380952381 0.789466
TULP4 45 175 36 184 0.162549316966 0.325098633933 1.31428571429 0.789015
STAB2 45 175 36 184 0.162549316966 0.325098633933 1.31428571429 0.789015
PPP6R2 45 175 36 184 0.162549316966 0.325098633933 1.31428571429 0.789015
LRGUK 45 175 36 184 0.162549316966 0.325098633933 1.31428571429 0.789015
KIF26A 45 175 36 184 0.162549316966 0.325098633933 1.31428571429 0.789015
COL22A1 45 175 36 184 0.162549316966 0.325098633933 1.31428571429 0.789015
XAB2 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
UGT2B15 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
TMPRSS11A 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
SGSM1 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
RBM6 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
PEAK1 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
OR8G2 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
MYPN 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
MAGEE1 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
KPRP 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
KCNT1 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
DCDC5 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
CSPP1 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
ADCY4 24 196 17 203 0.162583724755 0.32516744951 1.46218487395 0.788923
CCDC141 89 131 78 142 0.162955245158 0.325910490316 1.23683695439 0.787932
FRAS1 90 130 79 141 0.163505966823 0.327011933646 1.23563777994 0.786466
NUP98 62 158 52 168 0.16372647081 0.327452941621 1.26777020448 0.785881
ZNF469 140 80 129 91 0.164033099168 0.328066198337 1.23449612403 0.785069
ZNF432 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
ZNF286A 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
ZNF266 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
UGT2B4 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
TLR3 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
SNX15 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
SLC27A6 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
SLC27A3 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
SLC12A4 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
POLR3A 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
NRP2 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
NDC1 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
MEIOB 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
LRIG3 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
LPO 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
KRT39 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
KLHL33 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
KHDRBS2 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
ITGA5 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
IQUB 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
INPPL1 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
GRIN2C 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
GALNT3 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
ETV6 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
CYP1A2 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
CNGA2 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
CNGA1 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
CLUAP1 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
CEP104 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
CCDC82 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
AKR1B10 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
AFAP1 17 203 11 209 0.164473432094 0.328946864188 1.59113300493 0.783904
ZNF578 46 174 37 183 0.164826008142 0.329652016283 1.30754892824 0.782974
PDS5B 46 174 37 183 0.164826008142 0.329652016283 1.30754892824 0.782974
PCDHA4 46 174 37 183 0.164826008142 0.329652016283 1.30754892824 0.782974
KIAA1755 46 174 37 183 0.164826008142 0.329652016283 1.30754892824 0.782974
HPS1 46 174 37 183 0.164826008142 0.329652016283 1.30754892824 0.782974
FLCN 46 174 37 183 0.164826008142 0.329652016283 1.30754892824 0.782974
TNS3 63 157 53 167 0.165086214796 0.330172429592 1.26439129912 0.782289
CASC5 63 157 53 167 0.165086214796 0.330172429592 1.26439129912 0.782289
TSHR 34 186 26 194 0.165439874466 0.330879748931 1.36393713813 0.78136
NAALADL1 34 186 26 194 0.165439874466 0.330879748931 1.36393713813 0.78136
MYO3B 34 186 26 194 0.165439874466 0.330879748931 1.36393713813 0.78136
FYCO1 34 186 26 194 0.165439874466 0.330879748931 1.36393713813 0.78136
ANKRD52 34 186 26 194 0.165439874466 0.330879748931 1.36393713813 0.78136
ALDH16A1 34 186 26 194 0.165439874466 0.330879748931 1.36393713813 0.78136
VPS13C 94 126 83 137 0.165475868961 0.330951737923 1.23140179767 0.781265
CROCC 94 126 83 137 0.165475868961 0.330951737923 1.23140179767 0.781265
RGS12 64 156 54 166 0.166404934873 0.332809869745 1.26115859449 0.778834
PEG3 64 156 54 166 0.166404934873 0.332809869745 1.26115859449 0.778834
KIF21A 64 156 54 166 0.166404934873 0.332809869745 1.26115859449 0.778834
FNDC1 64 156 54 166 0.166404934873 0.332809869745 1.26115859449 0.778834
NEK10 47 173 38 182 0.167027339332 0.334054678663 1.30118649224 0.777212
SVIL 99 121 88 132 0.167433682106 0.334867364212 1.22727272727 0.776157
COL18A1 99 121 88 132 0.167433682106 0.334867364212 1.22727272727 0.776157
KCNH8 65 155 55 165 0.167683753074 0.335367506149 1.25806451613 0.775509
ZNF543 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
ZMYM6 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
YEATS2 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
TRPV4 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
SIDT2 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
RGAG1 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
RABGAP1L 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
PSG4 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
PCDHGA12 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
NPC1 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
LRRN3 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
CTSC 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
BBS9 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
ASB11 25 195 18 202 0.167747608185 0.335495216371 1.43874643875 0.775344
DNAH6 100 120 89 131 0.167760210545 0.335520421091 1.2265917603 0.775311
DNAH17 131 89 120 100 0.167760210545 0.335520421091 1.2265917603 0.775311
AKAP12 100 120 89 131 0.167760210545 0.335520421091 1.2265917603 0.775311
DNAH3 129 91 118 102 0.168349715348 0.336699430695 1.22536785249 0.773788
ZNF836 35 185 27 193 0.168769677974 0.337539355948 1.35235235235 0.772706
ULK2 35 185 27 193 0.168769677974 0.337539355948 1.35235235235 0.772706
RAD50 35 185 27 193 0.168769677974 0.337539355948 1.35235235235 0.772706
KANSL1L 35 185 27 193 0.168769677974 0.337539355948 1.35235235235 0.772706
C1orf168 35 185 27 193 0.168769677974 0.337539355948 1.35235235235 0.772706
ADGRD1 35 185 27 193 0.168769677974 0.337539355948 1.35235235235 0.772706
LRRIQ3 66 154 56 164 0.168923740653 0.337847481307 1.25510204082 0.772309
CSPG4 66 154 56 164 0.168923740653 0.337847481307 1.25510204082 0.772309
ZNF74 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF569 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF397 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF391 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF384 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF287 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZNF132 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ZBTB5 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
WIPI2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
WDR5B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
WAPL 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
VASH1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
VANGL2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
UBE2Q1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
UBA1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TOR1AIP2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TMEM206 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
THRSP 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
THAP4 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TFPI2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TAS2R13 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
TAAR1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SUN3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
STUB1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
STIP1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
STAU1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
ST7 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SSRP1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SRRT 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SPANXN3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SNX5 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SNX21 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC25A39 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SLC25A31 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SFMBT1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SEC23A 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SCML2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
SC5D 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RIT2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RGS2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RGMB 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RGMA 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RELA 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RBM4B 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RBM14 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
RANBP9 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
QPCT 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PUDP 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PTPRA 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PRKCQ 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PRKAG2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
POGK 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PLEKHD1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PIK3R5 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PELI3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PAK3 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
PAFAH2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
NTAN1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
NFE2L1 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
NETO2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MVD 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MCCC2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
MARS2 7 213 3 217 0.169046306722 0.338092613445 2.37715179969 0.771994
